record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,date,day_of_week,plot_type,genus,species,taxa
26872,9,27,1997,24,PM,M,20,20,1997-09-27,Sat,Rodent Exclosure,Peromyscus,maniculatus,Rodent
26873,9,28,1997,8,PP,M,22,17,1997-09-28,Sun,Control,Chaetodipus,penicillatus,Rodent
26874,9,28,1997,10,PM,M,20,15,1997-09-28,Sun,Rodent Exclosure,Peromyscus,maniculatus,Rodent
26875,9,28,1997,4,DM,F,36,42,1997-09-28,Sun,Control,Dipodomys,merriami,Rodent
26876,9,28,1997,8,DM,F,35,34,1997-09-28,Sun,Control,Dipodomys,merriami,Rodent
26877,9,28,1997,14,DM,F,36,46,1997-09-28,Sun,Control,Dipodomys,merriami,Rodent
26878,9,28,1997,13,PB,M,29,33,1997-09-28,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
26880,9,28,1997,5,OT,F,21,23,1997-09-28,Sun,Rodent Exclosure,Onychomys,torridus,Rodent
26881,9,28,1997,15,PF,F,16,7,1997-09-28,Sun,Long-term Krat Exclosure,Perognathus,flavus,Rodent
26882,9,28,1997,9,OT,F,21,21,1997-09-28,Sun,Spectab exclosure,Onychomys,torridus,Rodent
26883,9,28,1997,14,DM,M,35,54,1997-09-28,Sun,Control,Dipodomys,merriami,Rodent
26884,9,28,1997,15,PF,F,15,7,1997-09-28,Sun,Long-term Krat Exclosure,Perognathus,flavus,Rodent
26885,9,28,1997,16,PP,M,22,16,1997-09-28,Sun,Rodent Exclosure,Chaetodipus,penicillatus,Rodent
26886,9,28,1997,9,DO,M,34,52,1997-09-28,Sun,Spectab exclosure,Dipodomys,ordii,Rodent
26887,9,28,1997,4,DM,M,35,50,1997-09-28,Sun,Control,Dipodomys,merriami,Rodent
26888,9,28,1997,14,OT,M,21,21,1997-09-28,Sun,Control,Onychomys,torridus,Rodent
26890,9,28,1997,4,DM,F,37,44,1997-09-28,Sun,Control,Dipodomys,merriami,Rodent
26891,9,28,1997,3,PB,F,27,31,1997-09-28,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
26892,9,28,1997,13,PB,F,26,29,1997-09-28,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
26893,9,28,1997,3,PB,F,26,35,1997-09-28,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
26894,9,28,1997,4,PF,M,16,7,1997-09-28,Sun,Control,Perognathus,flavus,Rodent
26895,9,28,1997,4,DM,M,36,43,1997-09-28,Sun,Control,Dipodomys,merriami,Rodent
26896,9,28,1997,4,DM,M,37,53,1997-09-28,Sun,Control,Dipodomys,merriami,Rodent
26897,9,28,1997,15,PB,M,26,26,1997-09-28,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
26898,9,28,1997,16,PM,M,21,20,1997-09-28,Sun,Rodent Exclosure,Peromyscus,maniculatus,Rodent
26899,9,28,1997,9,DM,F,35,39,1997-09-28,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
26900,9,28,1997,13,OT,M,20,24,1997-09-28,Sun,Short-term Krat Exclosure,Onychomys,torridus,Rodent
26901,9,28,1997,16,PM,F,20,29,1997-09-28,Sun,Rodent Exclosure,Peromyscus,maniculatus,Rodent
26902,9,28,1997,16,PM,M,21,22,1997-09-28,Sun,Rodent Exclosure,Peromyscus,maniculatus,Rodent
26903,9,28,1997,4,PB,F,25,30,1997-09-28,Sun,Control,Chaetodipus,baileyi,Rodent
26904,9,28,1997,8,DO,M,36,50,1997-09-28,Sun,Control,Dipodomys,ordii,Rodent
26905,9,28,1997,4,OT,M,19,28,1997-09-28,Sun,Control,Onychomys,torridus,Rodent
26906,9,28,1997,8,OT,M,21,19,1997-09-28,Sun,Control,Onychomys,torridus,Rodent
26907,9,28,1997,13,PM,M,21,19,1997-09-28,Sun,Short-term Krat Exclosure,Peromyscus,maniculatus,Rodent
26908,9,28,1997,5,RM,M,17,10,1997-09-28,Sun,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
26909,9,28,1997,13,PB,M,27,31,1997-09-28,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
26910,9,28,1997,15,PB,F,26,30,1997-09-28,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
26911,9,28,1997,9,DM,M,36,50,1997-09-28,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
26912,9,28,1997,13,OT,F,20,22,1997-09-28,Sun,Short-term Krat Exclosure,Onychomys,torridus,Rodent
26913,9,28,1997,3,PB,F,27,29,1997-09-28,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
26914,9,28,1997,8,DO,F,35,46,1997-09-28,Sun,Control,Dipodomys,ordii,Rodent
26915,9,28,1997,4,PF,M,16,8,1997-09-28,Sun,Control,Perognathus,flavus,Rodent
26916,9,28,1997,14,DM,M,35,48,1997-09-28,Sun,Control,Dipodomys,merriami,Rodent
26917,9,28,1997,8,OT,M,20,23,1997-09-28,Sun,Control,Onychomys,torridus,Rodent
26918,9,28,1997,14,DM,M,33,42,1997-09-28,Sun,Control,Dipodomys,merriami,Rodent
26919,9,28,1997,3,DO,M,36,46,1997-09-28,Sun,Long-term Krat Exclosure,Dipodomys,ordii,Rodent
26920,9,28,1997,4,OT,F,19,24,1997-09-28,Sun,Control,Onychomys,torridus,Rodent
26922,9,28,1997,8,DM,M,35,44,1997-09-28,Sun,Control,Dipodomys,merriami,Rodent
26923,9,28,1997,4,DM,M,36,51,1997-09-28,Sun,Control,Dipodomys,merriami,Rodent
26924,9,28,1997,13,PM,F,17,26,1997-09-28,Sun,Short-term Krat Exclosure,Peromyscus,maniculatus,Rodent
26925,9,28,1997,16,OT,F,19,26,1997-09-28,Sun,Rodent Exclosure,Onychomys,torridus,Rodent
26926,9,28,1997,3,PB,M,26,31,1997-09-28,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
26927,9,28,1997,14,OT,F,20,18,1997-09-28,Sun,Control,Onychomys,torridus,Rodent
26928,9,28,1997,3,DO,M,36,46,1997-09-28,Sun,Long-term Krat Exclosure,Dipodomys,ordii,Rodent
26929,9,28,1997,8,DO,M,34,45,1997-09-28,Sun,Control,Dipodomys,ordii,Rodent
26930,9,28,1997,14,DM,M,36,48,1997-09-28,Sun,Control,Dipodomys,merriami,Rodent
26932,9,28,1997,4,DM,M,37,48,1997-09-28,Sun,Control,Dipodomys,merriami,Rodent
26933,9,28,1997,6,DO,M,37,51,1997-09-28,Sun,Short-term Krat Exclosure,Dipodomys,ordii,Rodent
26935,9,28,1997,13,PB,F,26,29,1997-09-28,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
26936,9,28,1997,8,PP,F,21,11,1997-09-28,Sun,Control,Chaetodipus,penicillatus,Rodent
26937,9,28,1997,14,PM,F,20,21,1997-09-28,Sun,Control,Peromyscus,maniculatus,Rodent
26938,9,28,1997,5,PP,F,20,16,1997-09-28,Sun,Rodent Exclosure,Chaetodipus,penicillatus,Rodent
26939,9,28,1997,16,OT,M,20,26,1997-09-28,Sun,Rodent Exclosure,Onychomys,torridus,Rodent
26940,9,28,1997,13,PB,F,25,30,1997-09-28,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
26941,9,28,1997,9,OT,M,21,22,1997-09-28,Sun,Spectab exclosure,Onychomys,torridus,Rodent
26942,9,28,1997,14,PM,F,19,24,1997-09-28,Sun,Control,Peromyscus,maniculatus,Rodent
26943,9,28,1997,16,PB,F,26,34,1997-09-28,Sun,Rodent Exclosure,Chaetodipus,baileyi,Rodent
26944,9,28,1997,11,PM,F,21,30,1997-09-28,Sun,Control,Peromyscus,maniculatus,Rodent
26945,9,28,1997,9,PM,M,21,23,1997-09-28,Sun,Spectab exclosure,Peromyscus,maniculatus,Rodent
26946,9,28,1997,6,DO,F,35,50,1997-09-28,Sun,Short-term Krat Exclosure,Dipodomys,ordii,Rodent
26947,9,28,1997,6,OT,M,21,24,1997-09-28,Sun,Short-term Krat Exclosure,Onychomys,torridus,Rodent
26948,9,28,1997,11,DO,F,34,51,1997-09-28,Sun,Control,Dipodomys,ordii,Rodent
26949,9,28,1997,6,PE,M,20,19,1997-09-28,Sun,Short-term Krat Exclosure,Peromyscus,eremicus,Rodent
26950,9,28,1997,11,PM,M,21,20,1997-09-28,Sun,Control,Peromyscus,maniculatus,Rodent
26951,9,28,1997,11,DO,M,36,51,1997-09-28,Sun,Control,Dipodomys,ordii,Rodent
26952,9,28,1997,11,DM,M,37,54,1997-09-28,Sun,Control,Dipodomys,merriami,Rodent
26953,9,28,1997,11,DM,F,36,44,1997-09-28,Sun,Control,Dipodomys,merriami,Rodent
26954,9,28,1997,6,PB,F,27,34,1997-09-28,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
26955,9,28,1997,11,DO,M,35,47,1997-09-28,Sun,Control,Dipodomys,ordii,Rodent
26957,10,25,1997,17,DM,F,34,43,1997-10-25,Sat,Control,Dipodomys,merriami,Rodent
26958,10,25,1997,22,DM,M,35,50,1997-10-25,Sat,Control,Dipodomys,merriami,Rodent
26959,10,25,1997,1,DM,F,35,39,1997-10-25,Sat,Spectab exclosure,Dipodomys,merriami,Rodent
26960,10,25,1997,12,OT,M,21,24,1997-10-25,Sat,Control,Onychomys,torridus,Rodent
26961,10,25,1997,18,PB,F,26,27,1997-10-25,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
26962,10,25,1997,21,OT,M,19,26,1997-10-25,Sat,Long-term Krat Exclosure,Onychomys,torridus,Rodent
26963,10,25,1997,7,PM,F,21,23,1997-10-25,Sat,Rodent Exclosure,Peromyscus,maniculatus,Rodent
26964,10,25,1997,21,PM,M,20,26,1997-10-25,Sat,Long-term Krat Exclosure,Peromyscus,maniculatus,Rodent
26965,10,25,1997,24,PM,F,20,28,1997-10-25,Sat,Rodent Exclosure,Peromyscus,maniculatus,Rodent
26967,10,25,1997,7,PM,M,22,22,1997-10-25,Sat,Rodent Exclosure,Peromyscus,maniculatus,Rodent
26968,10,25,1997,19,PB,M,27,37,1997-10-25,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
26969,10,25,1997,20,PM,M,21,23,1997-10-25,Sat,Short-term Krat Exclosure,Peromyscus,maniculatus,Rodent
26970,10,25,1997,21,PF,F,14,6,1997-10-25,Sat,Long-term Krat Exclosure,Perognathus,flavus,Rodent
26971,10,25,1997,24,NL,F,32,140,1997-10-25,Sat,Rodent Exclosure,Neotoma,albigula,Rodent
26972,10,25,1997,7,PM,M,20,15,1997-10-25,Sat,Rodent Exclosure,Peromyscus,maniculatus,Rodent
26973,10,25,1997,2,DO,M,36,49,1997-10-25,Sat,Control,Dipodomys,ordii,Rodent
26974,10,25,1997,21,OT,F,19,25,1997-10-25,Sat,Long-term Krat Exclosure,Onychomys,torridus,Rodent
26975,10,25,1997,24,RM,M,16,11,1997-10-25,Sat,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
26976,10,25,1997,7,PM,F,22,22,1997-10-25,Sat,Rodent Exclosure,Peromyscus,maniculatus,Rodent
26977,10,25,1997,1,DO,M,35,54,1997-10-25,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
26978,10,25,1997,19,PM,M,20,23,1997-10-25,Sat,Long-term Krat Exclosure,Peromyscus,maniculatus,Rodent
26979,10,25,1997,24,PM,M,20,21,1997-10-25,Sat,Rodent Exclosure,Peromyscus,maniculatus,Rodent
26980,10,25,1997,2,DS,F,50,108,1997-10-25,Sat,Control,Dipodomys,spectabilis,Rodent
26981,10,25,1997,24,RM,F,17,11,1997-10-25,Sat,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
26982,10,25,1997,7,PM,M,19,15,1997-10-25,Sat,Rodent Exclosure,Peromyscus,maniculatus,Rodent
26983,10,25,1997,22,DM,F,36,41,1997-10-25,Sat,Control,Dipodomys,merriami,Rodent
26984,10,25,1997,17,PF,M,16,8,1997-10-25,Sat,Control,Perognathus,flavus,Rodent
26985,10,25,1997,17,NL,M,32,170,1997-10-25,Sat,Control,Neotoma,albigula,Rodent
26986,10,25,1997,22,DM,M,35,39,1997-10-25,Sat,Control,Dipodomys,merriami,Rodent
26987,10,25,1997,24,PE,F,20,21,1997-10-25,Sat,Rodent Exclosure,Peromyscus,eremicus,Rodent
26988,10,25,1997,12,DM,M,37,42,1997-10-25,Sat,Control,Dipodomys,merriami,Rodent
26989,10,25,1997,21,PP,F,21,20,1997-10-25,Sat,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
26991,10,25,1997,17,DM,M,37,46,1997-10-25,Sat,Control,Dipodomys,merriami,Rodent
26992,10,25,1997,22,OT,F,21,23,1997-10-25,Sat,Control,Onychomys,torridus,Rodent
26993,10,25,1997,24,PE,F,21,21,1997-10-25,Sat,Rodent Exclosure,Peromyscus,eremicus,Rodent
26995,10,25,1997,2,PB,F,26,29,1997-10-25,Sat,Control,Chaetodipus,baileyi,Rodent
26996,10,25,1997,17,DM,F,35,45,1997-10-25,Sat,Control,Dipodomys,merriami,Rodent
26999,10,25,1997,22,PB,F,25,26,1997-10-25,Sat,Control,Chaetodipus,baileyi,Rodent
27000,10,25,1997,12,DM,M,35,40,1997-10-25,Sat,Control,Dipodomys,merriami,Rodent
27001,10,25,1997,20,PE,M,20,22,1997-10-25,Sat,Short-term Krat Exclosure,Peromyscus,eremicus,Rodent
27002,10,25,1997,22,PB,M,28,34,1997-10-25,Sat,Control,Chaetodipus,baileyi,Rodent
27003,10,25,1997,17,DM,F,35,38,1997-10-25,Sat,Control,Dipodomys,merriami,Rodent
27004,10,25,1997,20,PF,F,15,8,1997-10-25,Sat,Short-term Krat Exclosure,Perognathus,flavus,Rodent
27005,10,25,1997,2,DM,M,36,47,1997-10-25,Sat,Control,Dipodomys,merriami,Rodent
27006,10,25,1997,21,OT,M,19,23,1997-10-25,Sat,Long-term Krat Exclosure,Onychomys,torridus,Rodent
27007,10,25,1997,17,OT,F,20,24,1997-10-25,Sat,Control,Onychomys,torridus,Rodent
27008,10,25,1997,20,PF,F,15,8,1997-10-25,Sat,Short-term Krat Exclosure,Perognathus,flavus,Rodent
27009,10,25,1997,21,PB,M,25,28,1997-10-25,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
27010,10,25,1997,24,PE,M,21,20,1997-10-25,Sat,Rodent Exclosure,Peromyscus,eremicus,Rodent
27011,10,25,1997,18,SH,M,22,43,1997-10-25,Sat,Short-term Krat Exclosure,Sigmodon,hispidus,Rodent
27012,10,25,1997,17,OT,M,21,23,1997-10-25,Sat,Control,Onychomys,torridus,Rodent
27013,10,25,1997,20,PM,F,19,21,1997-10-25,Sat,Short-term Krat Exclosure,Peromyscus,maniculatus,Rodent
27014,10,25,1997,19,PB,M,27,41,1997-10-25,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
27015,10,25,1997,7,PM,M,21,24,1997-10-25,Sat,Rodent Exclosure,Peromyscus,maniculatus,Rodent
27016,10,25,1997,1,DO,F,34,45,1997-10-25,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
27018,10,25,1997,2,PB,F,25,27,1997-10-25,Sat,Control,Chaetodipus,baileyi,Rodent
27019,10,25,1997,1,DO,F,34,45,1997-10-25,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
27020,10,25,1997,17,NL,F,32,145,1997-10-25,Sat,Control,Neotoma,albigula,Rodent
27021,10,25,1997,21,PB,F,26,29,1997-10-25,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
27022,10,25,1997,22,DM,F,38,42,1997-10-25,Sat,Control,Dipodomys,merriami,Rodent
27023,10,25,1997,20,PM,M,22,24,1997-10-25,Sat,Short-term Krat Exclosure,Peromyscus,maniculatus,Rodent
27024,10,25,1997,12,OT,F,20,26,1997-10-25,Sat,Control,Onychomys,torridus,Rodent
27025,10,25,1997,19,PB,M,27,30,1997-10-25,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
27026,10,25,1997,17,DM,F,34,45,1997-10-25,Sat,Control,Dipodomys,merriami,Rodent
27027,10,25,1997,17,DM,M,35,47,1997-10-25,Sat,Control,Dipodomys,merriami,Rodent
27028,10,25,1997,12,DM,M,34,43,1997-10-25,Sat,Control,Dipodomys,merriami,Rodent
27029,10,25,1997,19,PM,F,19,20,1997-10-25,Sat,Long-term Krat Exclosure,Peromyscus,maniculatus,Rodent
27030,10,25,1997,7,RM,F,17,12,1997-10-25,Sat,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
27031,10,25,1997,2,PM,M,21,17,1997-10-25,Sat,Control,Peromyscus,maniculatus,Rodent
27032,10,25,1997,18,PB,M,25,29,1997-10-25,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
27033,10,25,1997,22,PB,M,27,32,1997-10-25,Sat,Control,Chaetodipus,baileyi,Rodent
27034,10,25,1997,2,PB,M,27,45,1997-10-25,Sat,Control,Chaetodipus,baileyi,Rodent
27035,10,25,1997,12,DM,F,35,42,1997-10-25,Sat,Control,Dipodomys,merriami,Rodent
27036,10,25,1997,21,PB,M,27,38,1997-10-25,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
27037,10,25,1997,23,PM,M,20,19,1997-10-25,Sat,Rodent Exclosure,Peromyscus,maniculatus,Rodent
27038,10,25,1997,1,PE,M,17,15,1997-10-25,Sat,Spectab exclosure,Peromyscus,eremicus,Rodent
27039,10,25,1997,17,DO,M,34,45,1997-10-25,Sat,Control,Dipodomys,ordii,Rodent
27040,10,25,1997,23,PM,F,21,23,1997-10-25,Sat,Rodent Exclosure,Peromyscus,maniculatus,Rodent
27042,10,25,1997,2,NL,F,34,186,1997-10-25,Sat,Control,Neotoma,albigula,Rodent
27043,10,25,1997,12,DM,F,34,42,1997-10-25,Sat,Control,Dipodomys,merriami,Rodent
27044,10,25,1997,12,DM,M,36,46,1997-10-25,Sat,Control,Dipodomys,merriami,Rodent
27045,10,25,1997,20,PF,M,16,7,1997-10-25,Sat,Short-term Krat Exclosure,Perognathus,flavus,Rodent
27046,10,25,1997,23,PM,M,19,21,1997-10-25,Sat,Rodent Exclosure,Peromyscus,maniculatus,Rodent
27047,10,25,1997,1,OT,F,20,26,1997-10-25,Sat,Spectab exclosure,Onychomys,torridus,Rodent
27048,10,25,1997,12,OT,M,20,22,1997-10-25,Sat,Control,Onychomys,torridus,Rodent
27049,10,25,1997,17,PM,M,23,27,1997-10-25,Sat,Control,Peromyscus,maniculatus,Rodent
27050,10,25,1997,12,NL,M,33,120,1997-10-25,Sat,Control,Neotoma,albigula,Rodent
27051,10,25,1997,21,PB,M,27,35,1997-10-25,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
27052,10,25,1997,1,NL,F,34,122,1997-10-25,Sat,Spectab exclosure,Neotoma,albigula,Rodent
27053,10,25,1997,2,PB,F,26,27,1997-10-25,Sat,Control,Chaetodipus,baileyi,Rodent
27054,10,25,1997,22,OT,M,22,21,1997-10-25,Sat,Control,Onychomys,torridus,Rodent
27055,10,25,1997,21,PB,F,25,30,1997-10-25,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
27056,10,26,1997,9,DO,F,38,54,1997-10-26,Sun,Spectab exclosure,Dipodomys,ordii,Rodent
27057,10,26,1997,4,DM,M,35,38,1997-10-26,Sun,Control,Dipodomys,merriami,Rodent
27058,10,26,1997,6,OT,F,20,21,1997-10-26,Sun,Short-term Krat Exclosure,Onychomys,torridus,Rodent
27059,10,26,1997,8,OT,M,20,25,1997-10-26,Sun,Control,Onychomys,torridus,Rodent
27060,10,26,1997,8,DO,M,37,52,1997-10-26,Sun,Control,Dipodomys,ordii,Rodent
27061,10,26,1997,9,OT,F,20,23,1997-10-26,Sun,Spectab exclosure,Onychomys,torridus,Rodent
27062,10,26,1997,14,DM,F,37,44,1997-10-26,Sun,Control,Dipodomys,merriami,Rodent
27063,10,26,1997,6,PB,F,27,34,1997-10-26,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
27064,10,26,1997,8,DO,F,34,47,1997-10-26,Sun,Control,Dipodomys,ordii,Rodent
27065,10,26,1997,5,PE,F,20,16,1997-10-26,Sun,Rodent Exclosure,Peromyscus,eremicus,Rodent
27066,10,26,1997,11,DO,F,35,48,1997-10-26,Sun,Control,Dipodomys,ordii,Rodent
27067,10,26,1997,9,PM,M,21,18,1997-10-26,Sun,Spectab exclosure,Peromyscus,maniculatus,Rodent
27068,10,26,1997,8,PM,F,21,23,1997-10-26,Sun,Control,Peromyscus,maniculatus,Rodent
27069,10,26,1997,10,PM,M,21,24,1997-10-26,Sun,Rodent Exclosure,Peromyscus,maniculatus,Rodent
27070,10,26,1997,4,PM,F,22,30,1997-10-26,Sun,Control,Peromyscus,maniculatus,Rodent
27071,10,26,1997,3,OT,F,20,25,1997-10-26,Sun,Long-term Krat Exclosure,Onychomys,torridus,Rodent
27072,10,26,1997,8,DM,F,35,34,1997-10-26,Sun,Control,Dipodomys,merriami,Rodent
27073,10,26,1997,11,DM,F,37,43,1997-10-26,Sun,Control,Dipodomys,merriami,Rodent
27075,10,26,1997,8,DO,F,37,49,1997-10-26,Sun,Control,Dipodomys,ordii,Rodent
27076,10,26,1997,13,PB,M,28,35,1997-10-26,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
27077,10,26,1997,9,DM,F,35,36,1997-10-26,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
27078,10,26,1997,14,DM,M,36,50,1997-10-26,Sun,Control,Dipodomys,merriami,Rodent
27079,10,26,1997,14,DM,M,35,48,1997-10-26,Sun,Control,Dipodomys,merriami,Rodent
27080,10,26,1997,8,DM,M,37,42,1997-10-26,Sun,Control,Dipodomys,merriami,Rodent
27081,10,26,1997,14,DM,M,36,44,1997-10-26,Sun,Control,Dipodomys,merriami,Rodent
27082,10,26,1997,3,PB,F,27,35,1997-10-26,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
27083,10,26,1997,4,DM,M,35,47,1997-10-26,Sun,Control,Dipodomys,merriami,Rodent
27084,10,26,1997,6,DO,M,35,49,1997-10-26,Sun,Short-term Krat Exclosure,Dipodomys,ordii,Rodent
27085,10,26,1997,4,DM,F,38,40,1997-10-26,Sun,Control,Dipodomys,merriami,Rodent
27086,10,26,1997,4,DM,M,36,49,1997-10-26,Sun,Control,Dipodomys,merriami,Rodent
27087,10,26,1997,9,DO,M,35,51,1997-10-26,Sun,Spectab exclosure,Dipodomys,ordii,Rodent
27088,10,26,1997,4,DM,F,37,44,1997-10-26,Sun,Control,Dipodomys,merriami,Rodent
27089,10,26,1997,15,PB,F,26,28,1997-10-26,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
27090,10,26,1997,10,PM,F,20,21,1997-10-26,Sun,Rodent Exclosure,Peromyscus,maniculatus,Rodent
27091,10,26,1997,16,PM,M,21,19,1997-10-26,Sun,Rodent Exclosure,Peromyscus,maniculatus,Rodent
27092,10,26,1997,3,DO,M,36,45,1997-10-26,Sun,Long-term Krat Exclosure,Dipodomys,ordii,Rodent
27093,10,26,1997,9,DM,M,36,49,1997-10-26,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
27094,10,26,1997,16,PM,F,21,18,1997-10-26,Sun,Rodent Exclosure,Peromyscus,maniculatus,Rodent
27096,10,26,1997,14,DM,M,34,38,1997-10-26,Sun,Control,Dipodomys,merriami,Rodent
27097,10,26,1997,11,OT,M,20,19,1997-10-26,Sun,Control,Onychomys,torridus,Rodent
27098,10,26,1997,14,DM,M,37,43,1997-10-26,Sun,Control,Dipodomys,merriami,Rodent
27099,10,26,1997,8,DM,M,35,38,1997-10-26,Sun,Control,Dipodomys,merriami,Rodent
27100,10,26,1997,13,PB,M,27,30,1997-10-26,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
27101,10,26,1997,14,DM,F,37,47,1997-10-26,Sun,Control,Dipodomys,merriami,Rodent
27102,10,26,1997,16,PE,M,20,20,1997-10-26,Sun,Rodent Exclosure,Peromyscus,eremicus,Rodent
27103,10,26,1997,9,DM,M,36,45,1997-10-26,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
27104,10,26,1997,14,DM,M,37,44,1997-10-26,Sun,Control,Dipodomys,merriami,Rodent
27105,10,26,1997,3,PB,F,27,30,1997-10-26,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
27106,10,26,1997,6,OT,M,20,27,1997-10-26,Sun,Short-term Krat Exclosure,Onychomys,torridus,Rodent
27107,10,26,1997,15,PM,F,20,14,1997-10-26,Sun,Long-term Krat Exclosure,Peromyscus,maniculatus,Rodent
27108,10,26,1997,6,DO,F,34,52,1997-10-26,Sun,Short-term Krat Exclosure,Dipodomys,ordii,Rodent
27109,10,26,1997,11,DM,M,36,48,1997-10-26,Sun,Control,Dipodomys,merriami,Rodent
27110,10,26,1997,14,DM,M,36,46,1997-10-26,Sun,Control,Dipodomys,merriami,Rodent
27111,10,26,1997,3,DO,M,36,46,1997-10-26,Sun,Long-term Krat Exclosure,Dipodomys,ordii,Rodent
27112,10,26,1997,15,PM,M,20,13,1997-10-26,Sun,Long-term Krat Exclosure,Peromyscus,maniculatus,Rodent
27113,10,26,1997,13,OT,F,19,23,1997-10-26,Sun,Short-term Krat Exclosure,Onychomys,torridus,Rodent
27114,10,26,1997,15,PM,F,20,25,1997-10-26,Sun,Long-term Krat Exclosure,Peromyscus,maniculatus,Rodent
27115,10,26,1997,10,PM,M,21,23,1997-10-26,Sun,Rodent Exclosure,Peromyscus,maniculatus,Rodent
27116,10,26,1997,14,DM,F,35,44,1997-10-26,Sun,Control,Dipodomys,merriami,Rodent
27117,10,26,1997,16,PM,M,20,24,1997-10-26,Sun,Rodent Exclosure,Peromyscus,maniculatus,Rodent
27118,10,26,1997,6,PE,M,20,20,1997-10-26,Sun,Short-term Krat Exclosure,Peromyscus,eremicus,Rodent
27119,10,26,1997,14,PM,M,20,14,1997-10-26,Sun,Control,Peromyscus,maniculatus,Rodent
27120,10,26,1997,6,OT,M,21,26,1997-10-26,Sun,Short-term Krat Exclosure,Onychomys,torridus,Rodent
27121,10,26,1997,5,RM,F,17,10,1997-10-26,Sun,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
27122,10,26,1997,13,PB,F,26,30,1997-10-26,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
27123,10,26,1997,15,PM,M,19,13,1997-10-26,Sun,Long-term Krat Exclosure,Peromyscus,maniculatus,Rodent
27124,10,26,1997,14,OT,M,21,25,1997-10-26,Sun,Control,Onychomys,torridus,Rodent
27125,10,26,1997,3,OT,M,20,24,1997-10-26,Sun,Long-term Krat Exclosure,Onychomys,torridus,Rodent
27126,10,26,1997,6,NL,M,32,220,1997-10-26,Sun,Short-term Krat Exclosure,Neotoma,albigula,Rodent
27127,10,26,1997,5,PM,M,20,13,1997-10-26,Sun,Rodent Exclosure,Peromyscus,maniculatus,Rodent
27128,10,26,1997,16,PM,F,20,19,1997-10-26,Sun,Rodent Exclosure,Peromyscus,maniculatus,Rodent
27129,10,26,1997,4,DM,F,35,43,1997-10-26,Sun,Control,Dipodomys,merriami,Rodent
27130,11,22,1997,1,DM,F,35,38,1997-11-22,Sat,Spectab exclosure,Dipodomys,merriami,Rodent
27131,11,22,1997,22,DM,M,36,47,1997-11-22,Sat,Control,Dipodomys,merriami,Rodent
27132,11,22,1997,23,PM,M,22,26,1997-11-22,Sat,Rodent Exclosure,Peromyscus,maniculatus,Rodent
27133,11,22,1997,11,DO,M,36,50,1997-11-22,Sat,Control,Dipodomys,ordii,Rodent
